updated_at,file,line,rule_id,phrase,severity,treatment,replacement,reason,context
2026/05/26 11:15,display_wording_audit_20260525.html,1400,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1401,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1407,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,399 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1409,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1410,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1416,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,406 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1418,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1419,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1425,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,413 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1427,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1428,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1434,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,420 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1436,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1437,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1443,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,427 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1445,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1446,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1452,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,434 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1454,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1455,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1461,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,441 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1463,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1464,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1470,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,448 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1472,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1473,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1479,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,455 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1481,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1482,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1488,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,462 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1490,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1491,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1497,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,469 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1499,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1500,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1506,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,476 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1508,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1509,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1515,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,483 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1517,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1518,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1524,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,490 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1526,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1527,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1533,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,497 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1535,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1536,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1542,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,504 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1544,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1545,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1551,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,511 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1553,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1554,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1560,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,518 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1562,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1563,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1569,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,525 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1571,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1572,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1578,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,532 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1580,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1581,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1587,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,539 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1589,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1590,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1596,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,546 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1598,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1599,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1605,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,553 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1607,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1608,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1614,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,560 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1616,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1617,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1623,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,567 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1625,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1626,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1632,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,574 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1634,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1635,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコアには混ぜない 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1641,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,99 売買判断 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1643,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,許容 重要: 100社母集団の1年騰落率は、現在時点の説明変数と同時点の株価結果を見た確認です。未来を当てたバックテストではないため、売買判断の根拠にはまだできません。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1644,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,重要: 100社母集団の1年騰落率は、現在時点の説明変数と同時点の株価結果を見た確認です。未来を当てたバックテストではないため、売買判断の根拠にはまだできません。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1650,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,133 売買判断 注意
2026/05/26 11:15,display_wording_audit_20260525.html,1652,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,注意 売買判断の根拠としては未到達。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1653,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,売買判断の根拠としては未到達。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1659,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,264 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1661,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1662,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1668,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,276 売買判断 注意
2026/05/26 11:15,display_wording_audit_20260525.html,1670,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,注意 参考検証に使用可能。ただし売買判断には6月以降の前向き記録が必要。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1671,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,参考検証に使用可能。ただし売買判断には6月以降の前向き記録が必要。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1677,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,288 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1679,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1680,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1686,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,300 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1688,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1689,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1695,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,312 売買判断 注意
2026/05/26 11:15,display_wording_audit_20260525.html,1697,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,注意 参考検証に使用可能。ただし売買判断には6月以降の前向き記録が必要。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1698,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,参考検証に使用可能。ただし売買判断には6月以降の前向き記録が必要。 売買判断ではない / 判断補助
2026/05/26 11:15,display_wording_audit_20260525.html,1704,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,324 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1706,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1707,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1713,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,336 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1715,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1716,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1722,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,348 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1724,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1725,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1731,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,360 購入検討 許容
2026/05/26 11:15,display_wording_audit_20260525.html,1733,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1734,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,過去検証データが未接続。購入検討用スコアの根拠にはしない。 購入検討用スコア / 購入検討へ進めない
2026/05/26 11:15,display_wording_audit_20260525.html,1740,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,372 購入検討 許容
